"","Player","Team","Date","Opp","Fantasy_Score","predictions_2019"
"1125","Nikola Jokic","Denver Nuggets","2019-03-24","IND",21,21.3216087172026
"1126","Nikola Jokic","Denver Nuggets","2019-03-26","DET",23,21.9282692273709
"1127","Nikola Jokic","Denver Nuggets","2019-03-28","HOU",16,22.2368022728995
"1128","Nikola Jokic","Denver Nuggets","2019-03-29","OKC",25,26.7024493223588
"1129","Nikola Jokic","Denver Nuggets","2019-03-31","WAS",23,25.0800254602675
"1130","Nikola Jokic","Denver Nuggets","2019-04-02","GSW",10,23.6759437189199
"1131","Nikola Jokic","Denver Nuggets","2019-04-03","SAS",20,26.5448763266813
"1132","Nikola Jokic","Denver Nuggets","2019-04-05","POR",24,22.1001123466609
"1133","Nikola Jokic","Denver Nuggets","2019-04-09","UTA",2,23.7656727327449
"1135","Paul George","Oklahoma City Thunder","2018-10-19","LAC",26,29.2416284288968
"1136","Paul George","Oklahoma City Thunder","2018-10-21","SAC",35,28.882146471584
"1137","Paul George","Oklahoma City Thunder","2018-10-25","BOS",26,28.3411915168165
"1138","Paul George","Oklahoma City Thunder","2018-10-28","PHO",31,28.4774969878977
"1139","Paul George","Oklahoma City Thunder","2018-10-30","LAC",38,27.4538028406778
"1140","Paul George","Oklahoma City Thunder","2018-11-01","CHO",11,27.3486094028521
"1141","Paul George","Oklahoma City Thunder","2018-11-02","WAS",25,26.1411678301274
"1142","Paul George","Oklahoma City Thunder","2018-11-05","NOP",31,27.3369107489733
"1143","Paul George","Oklahoma City Thunder","2018-11-07","CLE",20,29.4765616570929
"1144","Paul George","Oklahoma City Thunder","2018-11-08","HOU",26,27.0065395888153
"1145","Paul George","Oklahoma City Thunder","2018-11-10","DAL",26,29.1839381319253
"1146","Paul George","Oklahoma City Thunder","2018-11-12","PHO",44,25.834230540293
"1147","Paul George","Oklahoma City Thunder","2018-11-14","NYK",45,29.6766644015706
"1148","Paul George","Oklahoma City Thunder","2018-11-17","PHO",38,30.0415242223055
"1149","Paul George","Oklahoma City Thunder","2018-11-19","SAC",35,25.9445502363241
"1150","Paul George","Oklahoma City Thunder","2018-11-21","GSW",33,26.4780505987068
"1151","Paul George","Oklahoma City Thunder","2018-11-23","CHO",25,28.5631343898476
"1152","Paul George","Oklahoma City Thunder","2018-11-24","DEN",30,26.288194957752
"1153","Paul George","Oklahoma City Thunder","2018-11-28","CLE",20,28.6069526931402
"1154","Paul George","Oklahoma City Thunder","2018-11-30","ATL",26,25.6171106620096
"1155","Paul George","Oklahoma City Thunder","2018-12-03","DET",21,25.3896325896326
"1156","Paul George","Oklahoma City Thunder","2018-12-05","BRK",59,21.9569126378115
"1157","Paul George","Oklahoma City Thunder","2018-12-07","CHI",23,30.1063064469572
"1158","Paul George","Oklahoma City Thunder","2018-12-10","UTA",41,26.39194753626
"1159","Paul George","Oklahoma City Thunder","2018-12-12","NOP",31,29.4535955895956
"1160","Paul George","Oklahoma City Thunder","2018-12-14","DEN",38,28.8695237470863
"1161","Paul George","Oklahoma City Thunder","2018-12-15","LAC",43,32.660236708893
"1162","Paul George","Oklahoma City Thunder","2018-12-17","CHI",32,30.4811325873201
"1163","Paul George","Oklahoma City Thunder","2018-12-19","SAC",51,27.8346418269231
"1164","Paul George","Oklahoma City Thunder","2018-12-22","UTA",53,29.3185128709118
"1165","Paul George","Oklahoma City Thunder","2018-12-23","MIN",37,30.2401688330052
"1166","Paul George","Oklahoma City Thunder","2018-12-25","HOU",36,26.8971495363297
"1167","Paul George","Oklahoma City Thunder","2018-12-30","DAL",42,28.3561070241033
"1168","Paul George","Oklahoma City Thunder","2018-12-31","DAL",26,32.0678445599879
"1169","Paul George","Oklahoma City Thunder","2019-01-02","LAL",41,26.1656147482011
"1170","Paul George","Oklahoma City Thunder","2019-01-04","POR",47,30.8806608235855
"1171","Paul George","Oklahoma City Thunder","2019-01-06","WAS",26,28.4055073460037
"1172","Paul George","Oklahoma City Thunder","2019-01-08","MIN",37,28.0258235066948
"1173","Paul George","Oklahoma City Thunder","2019-01-10","SAS",36,25.089358251634
"1174","Paul George","Oklahoma City Thunder","2019-01-12","SAS",22,29.7992269605394
"1175","Paul George","Oklahoma City Thunder","2019-01-15","ATL",34,26.1278447751187
"1176","Paul George","Oklahoma City Thunder","2019-01-17","LAL",37,28.0701934419747
"1177","Paul George","Oklahoma City Thunder","2019-01-19","PHI",39,29.6655559266442
"1178","Paul George","Oklahoma City Thunder","2019-01-21","NYK",39,26.2565573107448
"1179","Paul George","Oklahoma City Thunder","2019-01-22","POR",42,28.662614052614
"1180","Paul George","Oklahoma City Thunder","2019-01-24","NOP",35,28.8075132714508
"1181","Paul George","Oklahoma City Thunder","2019-01-27","MIL",52,28.1507740164248
"1182","Paul George","Oklahoma City Thunder","2019-01-29","ORL",41,30.4945114995299
"1183","Paul George","Oklahoma City Thunder","2019-02-01","MIA",63,30.0767218614719
"1184","Paul George","Oklahoma City Thunder","2019-02-03","BOS",47,30.9384087092782
"1185","Paul George","Oklahoma City Thunder","2019-02-05","ORL",51,27.0412939074134
"1186","Paul George","Oklahoma City Thunder","2019-02-07","MEM",39,30.0235174200799
"1187","Paul George","Oklahoma City Thunder","2019-02-09","HOU",57,27.7791395791708
"1188","Paul George","Oklahoma City Thunder","2019-02-11","POR",63,30.8322149504907
"1189","Paul George","Oklahoma City Thunder","2019-02-14","NOP",34,29.3036026114409
"1190","Paul George","Oklahoma City Thunder","2019-02-22","UTA",55,27.0849755973193
"1191","Paul George","Oklahoma City Thunder","2019-02-23","SAC",18,31.2738738171551
"1192","Paul George","Oklahoma City Thunder","2019-02-26","DEN",31,26.7811982549721
"1193","Paul George","Oklahoma City Thunder","2019-03-05","MIN",33,29.7612884546009
"1194","Paul George","Oklahoma City Thunder","2019-03-07","POR",34,26.6324271133278
"1195","Paul George","Oklahoma City Thunder","2019-03-08","LAC",21,27.5403252044116
"1196","Paul George","Oklahoma City Thunder","2019-03-11","UTA",14,26.8739632867133
"1197","Paul George","Oklahoma City Thunder","2019-03-13","BRK",31,23.5206251116122
"1198","Paul George","Oklahoma City Thunder","2019-03-14","IND",48,26.8810381493506
"1199","Paul George","Oklahoma City Thunder","2019-03-16","GSW",37,28.3578959234529
"1200","Paul George","Oklahoma City Thunder","2019-03-18","MIA",39,28.1135033583655
"1201","Paul George","Oklahoma City Thunder","2019-03-20","TOR",25,30.2255603181541
"1202","Paul George","Oklahoma City Thunder","2019-03-22","TOR",38,28.1348544128802
"1203","Paul George","Oklahoma City Thunder","2019-03-25","MEM",40,29.7349006167444
"1204","Paul George","Oklahoma City Thunder","2019-03-27","IND",39,28.323889501634
"1205","Paul George","Oklahoma City Thunder","2019-03-29","DEN",29,28.0220665480353
"1206","Paul George","Oklahoma City Thunder","2019-03-31","DAL",37,29.963586029711
"1207","Paul George","Oklahoma City Thunder","2019-04-02","LAL",25,28.2837029428905
"1208","Paul George","Oklahoma City Thunder","2019-04-05","DET",38,27.8814021441522
"1209","Paul George","Oklahoma City Thunder","2019-04-07","MIN",35,27.7116984265734
"1211","Paul Millsap","Denver Nuggets","2018-10-20","PHO",14,16.3693392857143
"1212","Paul Millsap","Denver Nuggets","2018-10-21","GSW",5,16.7531011904762
"1213","Paul Millsap","Denver Nuggets","2018-10-23","SAC",17,16.0274940476191
"1214","Paul Millsap","Denver Nuggets","2018-10-25","LAL",6,13.910248015873
"1215","Paul Millsap","Denver Nuggets","2018-10-29","NOP",22,15.3991388888889
"1216","Paul Millsap","Denver Nuggets","2018-10-31","CHI",21,16.2107202380952
"1217","Paul Millsap","Denver Nuggets","2018-11-01","CLE",18,14.901380952381
"1218","Paul Millsap","Denver Nuggets","2018-11-03","UTA",15,16.2705813492063
"1219","Paul Millsap","Denver Nuggets","2018-11-05","BOS",12,14.944501984127
"1220","Paul Millsap","Denver Nuggets","2018-11-07","MEM",2,15.0561031746032
"1221","Paul Millsap","Denver Nuggets","2018-11-09","BRK",11,16.2203829365079
"1222","Paul Millsap","Denver Nuggets","2018-11-11","MIL",35,16.9335079365079
"1223","Paul Millsap","Denver Nuggets","2018-11-13","HOU",15,19.0907777777778
"1224","Paul Millsap","Denver Nuggets","2018-11-15","ATL",20,16.9105654761905
"1225","Paul Millsap","Denver Nuggets","2018-11-17","NOP",7,15.8140416666667
"1226","Paul Millsap","Denver Nuggets","2018-11-19","MIL",8,16.0496944444444
"1227","Paul Millsap","Denver Nuggets","2018-11-21","MIN",29,17.633248015873
"1228","Paul Millsap","Denver Nuggets","2018-11-23","ORL",14,17.3054583333333
"1229","Paul Millsap","Denver Nuggets","2018-11-24","OKC",12,19.6496646825397
"1230","Paul Millsap","Denver Nuggets","2018-11-27","LAL",20,15.6132043650794
"1231","Paul Millsap","Denver Nuggets","2018-11-30","POR",26,16.6238035714286
"1232","Paul Millsap","Denver Nuggets","2018-12-03","TOR",6,17.7002083333333
"1233","Paul Millsap","Denver Nuggets","2018-12-05","ORL",22,17.4923948412698
"1234","Paul Millsap","Denver Nuggets","2018-12-07","CHO",16,16.8246388888889
"1235","Paul Millsap","Denver Nuggets","2018-12-29","PHO",6,19.1870257936508
"1236","Paul Millsap","Denver Nuggets","2019-01-01","NYK",16,14.1108015873016
"1237","Paul Millsap","Denver Nuggets","2019-01-03","SAC",12,17.4868472222222
"1238","Paul Millsap","Denver Nuggets","2019-01-05","CHO",20,14.1180515873016
"1239","Paul Millsap","Denver Nuggets","2019-01-07","HOU",6,15.0074781746032
"1240","Paul Millsap","Denver Nuggets","2019-01-08","MIA",12,16.2238531746032
"1241","Paul Millsap","Denver Nuggets","2019-01-10","LAC",8,15.8654503968254
"1242","Paul Millsap","Denver Nuggets","2019-01-12","PHO",10,15.3668313492063
"1243","Paul Millsap","Denver Nuggets","2019-01-13","POR",11,14.4284861111111
"1244","Paul Millsap","Denver Nuggets","2019-01-15","GSW",10,15.0156904761905
"1245","Paul Millsap","Denver Nuggets","2019-01-17","CHI",18,17.1632876984127
"1246","Paul Millsap","Denver Nuggets","2019-01-19","CLE",14,16.7450416666667
"1247","Paul Millsap","Denver Nuggets","2019-01-23","UTA",2,17.2227797619048
"1248","Paul Millsap","Denver Nuggets","2019-01-25","PHO",24,15.6854246031746
"1249","Paul Millsap","Denver Nuggets","2019-01-26","PHI",4,16.0190813492063
"1250","Paul Millsap","Denver Nuggets","2019-01-28","MEM",4,16.0907063492063
"1251","Paul Millsap","Denver Nuggets","2019-01-30","NOP",13,16.4771646825397
"1252","Paul Millsap","Denver Nuggets","2019-02-01","HOU",14,15.355753968254
"1253","Paul Millsap","Denver Nuggets","2019-02-02","MIN",0,15.2092638888889
"1254","Paul Millsap","Denver Nuggets","2019-02-11","MIA",11,16.1739246031746
"1255","Paul Millsap","Denver Nuggets","2019-02-13","SAC",27,15.1824027777778
"1256","Paul Millsap","Denver Nuggets","2019-02-22","DAL",19,15.5051369047619
"1257","Paul Millsap","Denver Nuggets","2019-02-24","LAC",25,15.8960813492063
"1258","Paul Millsap","Denver Nuggets","2019-02-26","OKC",12,19.5093551587302
"1259","Paul Millsap","Denver Nuggets","2019-02-28","UTA",19,17.3945694444444
"1260","Paul Millsap","Denver Nuggets","2019-03-02","NOP",20,16.9069781746032
"1261","Paul Millsap","Denver Nuggets","2019-03-04","SAS",7,19.0267083333333
"1262","Paul Millsap","Denver Nuggets","2019-03-06","LAL",16,15.1055376984127
"1263","Paul Millsap","Denver Nuggets","2019-03-08","GSW",11,17.1859285714286
"1264","Paul Millsap","Denver Nuggets","2019-03-12","MIN",31,16.6967063492063
"1265","Paul Millsap","Denver Nuggets","2019-03-14","DAL",35,18.5140813492064
"1266","Paul Millsap","Denver Nuggets","2019-03-16","IND",15,16.218248015873
"1267","Paul Millsap","Denver Nuggets","2019-03-18","BOS",14,17.5889365079365
"1268","Paul Millsap","Denver Nuggets","2019-03-21","WAS",19,14.6788174603175
"1269","Paul Millsap","Denver Nuggets","2019-03-22","NYK",8,15.7980138888889
"1270","Paul Millsap","Denver Nuggets","2019-03-24","IND",8,14.0567777777778
"1271","Paul Millsap","Denver Nuggets","2019-03-26","DET",12,17.1000555555556
"1272","Paul Millsap","Denver Nuggets","2019-03-28","HOU",8,15.4784087301587
"1273","Paul Millsap","Denver Nuggets","2019-03-29","OKC",18,17.0854543650794
"1274","Paul Millsap","Denver Nuggets","2019-03-31","WAS",13,15.5163293650794
"1275","Paul Millsap","Denver Nuggets","2019-04-02","GSW",15,16.036253968254
"1276","Paul Millsap","Denver Nuggets","2019-04-03","SAS",3,16.594003968254
"1277","Paul Millsap","Denver Nuggets","2019-04-05","POR",27,15.0298551587302
"1278","Paul Millsap","Denver Nuggets","2019-04-09","UTA",5,18.5883035714286
"1280","Ricky Rubio","Utah Jazz","2018-10-19","GSW",19,13.0550279067252
"1281","Ricky Rubio","Utah Jazz","2018-10-22","MEM",8,16.0324525808993
"1282","Ricky Rubio","Utah Jazz","2018-10-24","HOU",4,14.5953855552726
"1283","Ricky Rubio","Utah Jazz","2018-10-27","NOP",34,14.1032700730424
"1284","Ricky Rubio","Utah Jazz","2018-10-28","DAL",8,19.2984805652926
"1285","Ricky Rubio","Utah Jazz","2018-10-31","MIN",5,16.7464190827149
"1286","Ricky Rubio","Utah Jazz","2018-11-02","MEM",28,13.6665526812349
"1287","Ricky Rubio","Utah Jazz","2018-11-03","DEN",13,16.2864993880453
"1288","Ricky Rubio","Utah Jazz","2018-11-05","TOR",8,16.038855412931
"1289","Ricky Rubio","Utah Jazz","2018-11-07","DAL",12,16.8724629188714
"1290","Ricky Rubio","Utah Jazz","2018-11-09","BOS",19,16.4097035560332
"1291","Ricky Rubio","Utah Jazz","2018-11-12","MEM",9,17.8939828992645
"1292","Ricky Rubio","Utah Jazz","2018-11-14","DAL",13,15.2448235146892
"1293","Ricky Rubio","Utah Jazz","2018-11-16","PHI",15,15.5972003270439
"1294","Ricky Rubio","Utah Jazz","2018-11-17","BOS",24,11.7001582181573
"1295","Ricky Rubio","Utah Jazz","2018-11-19","IND",38,15.91393939299
"1296","Ricky Rubio","Utah Jazz","2018-11-21","SAC",19,17.3796399726487
"1297","Ricky Rubio","Utah Jazz","2018-11-23","LAL",7,16.7902315139039
"1298","Ricky Rubio","Utah Jazz","2018-11-25","SAC",31,15.2032706655517
"1299","Ricky Rubio","Utah Jazz","2018-11-26","IND",8,12.9442158865652
"1300","Ricky Rubio","Utah Jazz","2018-11-28","BRK",6,16.0201562223334
"1301","Ricky Rubio","Utah Jazz","2018-11-30","CHO",17,12.7141525745368
"1302","Ricky Rubio","Utah Jazz","2018-12-02","MIA",27,14.166926563066
"1303","Ricky Rubio","Utah Jazz","2018-12-04","SAS",16,19.1421799799415
"1304","Ricky Rubio","Utah Jazz","2018-12-06","HOU",15,15.6306249327221
"1305","Ricky Rubio","Utah Jazz","2018-12-09","SAS",32,17.2236337324661
"1306","Ricky Rubio","Utah Jazz","2018-12-10","OKC",10,14.9637981464108
"1307","Ricky Rubio","Utah Jazz","2018-12-12","MIA",5,13.1130551341688
"1308","Ricky Rubio","Utah Jazz","2018-12-15","ORL",15,14.8186980396067
"1309","Ricky Rubio","Utah Jazz","2018-12-17","HOU",16,15.4403016651281
"1310","Ricky Rubio","Utah Jazz","2018-12-19","GSW",3,15.0286009275335
"1311","Ricky Rubio","Utah Jazz","2018-12-21","POR",32,14.9243396256529
"1312","Ricky Rubio","Utah Jazz","2018-12-22","OKC",16,14.736959802804
"1313","Ricky Rubio","Utah Jazz","2018-12-25","POR",18,15.9242596874722
"1314","Ricky Rubio","Utah Jazz","2018-12-27","PHI",7,16.6456741723524
"1315","Ricky Rubio","Utah Jazz","2019-01-01","TOR",14,14.1402069662482
"1316","Ricky Rubio","Utah Jazz","2019-01-04","CLE",21,15.9729185668994
"1317","Ricky Rubio","Utah Jazz","2019-01-05","DET",20,14.9829056372195
"1318","Ricky Rubio","Utah Jazz","2019-01-07","MIL",11,15.0198746820204
"1319","Ricky Rubio","Utah Jazz","2019-01-21","POR",14,12.2823193990491
"1320","Ricky Rubio","Utah Jazz","2019-01-23","DEN",21,12.5176578915483
"1321","Ricky Rubio","Utah Jazz","2019-01-25","MIN",6,17.1015519257488
"1322","Ricky Rubio","Utah Jazz","2019-01-27","MIN",20,14.6417398950093
"1323","Ricky Rubio","Utah Jazz","2019-01-30","POR",16,18.754349935333
"1324","Ricky Rubio","Utah Jazz","2019-02-01","ATL",26,17.0837655083059
"1325","Ricky Rubio","Utah Jazz","2019-02-02","HOU",6,16.8157445585384
"1326","Ricky Rubio","Utah Jazz","2019-02-06","PHO",15,14.7005774504543
"1327","Ricky Rubio","Utah Jazz","2019-02-09","SAS",18,20.6177915920377
"1328","Ricky Rubio","Utah Jazz","2019-02-12","GSW",18,17.6252224938202
"1329","Ricky Rubio","Utah Jazz","2019-02-22","OKC",20,16.1220311252656
"1330","Ricky Rubio","Utah Jazz","2019-02-23","DAL",27,17.0214231098886
"1331","Ricky Rubio","Utah Jazz","2019-02-27","LAC",13,17.2053833914881
"1332","Ricky Rubio","Utah Jazz","2019-03-02","MIL",10,14.2803484222467
"1333","Ricky Rubio","Utah Jazz","2019-03-04","NOP",5,12.7616203269165
"1334","Ricky Rubio","Utah Jazz","2019-03-06","NOP",9,13.3719155782243
"1335","Ricky Rubio","Utah Jazz","2019-03-13","PHO",6,14.7874369591132
"1336","Ricky Rubio","Utah Jazz","2019-03-14","MIN",10,15.408649451937
"1337","Ricky Rubio","Utah Jazz","2019-03-16","BRK",12,14.6371831363297
"1338","Ricky Rubio","Utah Jazz","2019-03-18","WAS",8,15.64423850246
"1339","Ricky Rubio","Utah Jazz","2019-03-20","NYK",12,12.9363208456488
"1340","Ricky Rubio","Utah Jazz","2019-03-21","ATL",21,15.0094378754734
"1341","Ricky Rubio","Utah Jazz","2019-03-23","CHI",12,17.7519119694659
"1342","Ricky Rubio","Utah Jazz","2019-03-25","PHO",18,14.4116563697618
"1343","Ricky Rubio","Utah Jazz","2019-03-27","LAL",10,16.6024590549169
"1344","Ricky Rubio","Utah Jazz","2019-03-29","WAS",19,14.8424873525989
"1345","Ricky Rubio","Utah Jazz","2019-04-01","CHO",22,15.4258035380791
"1347","Rudy Gobert","Utah Jazz","2018-10-19","GSW",16,13.7972123828615
"1348","Rudy Gobert","Utah Jazz","2018-10-22","MEM",11,14.3283331559031
"1349","Rudy Gobert","Utah Jazz","2018-10-24","HOU",12,14.2070002118064
"1350","Rudy Gobert","Utah Jazz","2018-10-27","NOP",25,15.310415334483
"1351","Rudy Gobert","Utah Jazz","2018-10-28","DAL",23,14.5588521590181
"1352","Rudy Gobert","Utah Jazz","2018-10-31","MIN",22,15.9098886622375
"1353","Rudy Gobert","Utah Jazz","2018-11-02","MEM",9,15.8481441130718
"1354","Rudy Gobert","Utah Jazz","2018-11-03","DEN",12,14.2630798139043
"1355","Rudy Gobert","Utah Jazz","2018-11-05","TOR",14,14.6724761916419
"1356","Rudy Gobert","Utah Jazz","2018-11-07","DAL",17,13.6251750830091
"1357","Rudy Gobert","Utah Jazz","2018-11-09","BOS",17,13.7575487131571
"1358","Rudy Gobert","Utah Jazz","2018-11-12","MEM",15,14.5743422500727
"1359","Rudy Gobert","Utah Jazz","2018-11-14","DAL",10,15.3338205222648
"1360","Rudy Gobert","Utah Jazz","2018-11-16","PHI",12,14.3704558051208
"1361","Rudy Gobert","Utah Jazz","2018-11-17","BOS",12,13.9478937688548
"1362","Rudy Gobert","Utah Jazz","2018-11-19","IND",12,14.7559811503201
"1363","Rudy Gobert","Utah Jazz","2018-11-21","SAC",13,12.8006604218076
"1364","Rudy Gobert","Utah Jazz","2018-11-23","LAL",13,14.6271527704285
"1365","Rudy Gobert","Utah Jazz","2018-11-25","SAC",18,14.3500531900982
"1366","Rudy Gobert","Utah Jazz","2018-11-26","IND",12,14.8579624204411
"1367","Rudy Gobert","Utah Jazz","2018-11-28","BRK",23,14.2909820290944
"1368","Rudy Gobert","Utah Jazz","2018-11-30","CHO",20,15.4521464996401
"1369","Rudy Gobert","Utah Jazz","2018-12-02","MIA",12,14.9410803696861
"1370","Rudy Gobert","Utah Jazz","2018-12-04","SAS",18,13.7687904881379
"1371","Rudy Gobert","Utah Jazz","2018-12-06","HOU",2,15.0861787232812
"1372","Rudy Gobert","Utah Jazz","2018-12-09","SAS",12,14.9960446846401
"1373","Rudy Gobert","Utah Jazz","2018-12-10","OKC",13,13.8781516760677
"1374","Rudy Gobert","Utah Jazz","2018-12-12","MIA",10,13.7016144971206
"1375","Rudy Gobert","Utah Jazz","2018-12-15","ORL",6,13.3929185916376
"1376","Rudy Gobert","Utah Jazz","2018-12-17","HOU",18,14.8375082074749
"1377","Rudy Gobert","Utah Jazz","2018-12-19","GSW",17,15.9863171049296
"1378","Rudy Gobert","Utah Jazz","2018-12-21","POR",11,14.5845746531561
"1379","Rudy Gobert","Utah Jazz","2018-12-22","OKC",20,15.1515071769507
"1380","Rudy Gobert","Utah Jazz","2018-12-25","POR",18,13.6146131422122
"1381","Rudy Gobert","Utah Jazz","2018-12-27","PHI",17,14.2401344076423
"1382","Rudy Gobert","Utah Jazz","2018-12-29","NYK",25,15.0017365197413
"1383","Rudy Gobert","Utah Jazz","2019-01-01","TOR",16,14.7155836117628
"1384","Rudy Gobert","Utah Jazz","2019-01-04","CLE",12,14.4473705134907
"1385","Rudy Gobert","Utah Jazz","2019-01-05","DET",9,14.2580544081255
"1386","Rudy Gobert","Utah Jazz","2019-01-07","MIL",14,14.9047421191659
"1387","Rudy Gobert","Utah Jazz","2019-01-09","ORL",12,13.2181003888078
"1388","Rudy Gobert","Utah Jazz","2019-01-11","LAL",12,14.0288351795986
"1389","Rudy Gobert","Utah Jazz","2019-01-12","CHI",15,14.9954742980564
"1390","Rudy Gobert","Utah Jazz","2019-01-14","DET",18,14.6778597992806
"1391","Rudy Gobert","Utah Jazz","2019-01-16","LAC",23,15.1054758676506
"1392","Rudy Gobert","Utah Jazz","2019-01-18","CLE",19,15.1932164726291
"1393","Rudy Gobert","Utah Jazz","2019-01-21","POR",10,15.146950172768
"1394","Rudy Gobert","Utah Jazz","2019-01-23","DEN",15,15.3750863936902
"1395","Rudy Gobert","Utah Jazz","2019-01-25","MIN",18,16.3271845152823
"1396","Rudy Gobert","Utah Jazz","2019-01-27","MIN",17,15.7166989381466
"1397","Rudy Gobert","Utah Jazz","2019-01-30","POR",15,14.5689324865367
"1398","Rudy Gobert","Utah Jazz","2019-02-01","ATL",25,13.2196215955928
"1399","Rudy Gobert","Utah Jazz","2019-02-02","HOU",10,14.2459602830542
"1400","Rudy Gobert","Utah Jazz","2019-02-06","PHO",16,15.634030130991
"1401","Rudy Gobert","Utah Jazz","2019-02-09","SAS",21,14.7282049626763
"1402","Rudy Gobert","Utah Jazz","2019-02-12","GSW",13,15.4111206467115
"1403","Rudy Gobert","Utah Jazz","2019-02-22","OKC",26,14.1417658590658
"1404","Rudy Gobert","Utah Jazz","2019-02-23","DAL",15,14.8507726265309
"1405","Rudy Gobert","Utah Jazz","2019-02-27","LAC",20,14.3585044551203
"1406","Rudy Gobert","Utah Jazz","2019-02-28","DEN",16,14.2902312890029
"1407","Rudy Gobert","Utah Jazz","2019-03-02","MIL",5,14.0716574880457
"1408","Rudy Gobert","Utah Jazz","2019-03-04","NOP",19,14.1019259817077
"1409","Rudy Gobert","Utah Jazz","2019-03-06","NOP",22,15.1229871425448
"1410","Rudy Gobert","Utah Jazz","2019-03-08","MEM",9,14.6371211284781
"1411","Rudy Gobert","Utah Jazz","2019-03-11","OKC",15,14.655785421564
"1412","Rudy Gobert","Utah Jazz","2019-03-13","PHO",18,14.4116206456577
"1413","Rudy Gobert","Utah Jazz","2019-03-14","MIN",10,15.2236477659382
"1414","Rudy Gobert","Utah Jazz","2019-03-16","BRK",23,14.4592753136162
"1415","Rudy Gobert","Utah Jazz","2019-03-18","WAS",14,14.3845552826246
"1416","Rudy Gobert","Utah Jazz","2019-03-20","NYK",18,14.8176832672474
"1417","Rudy Gobert","Utah Jazz","2019-03-21","ATL",12,14.3657079113915
"1418","Rudy Gobert","Utah Jazz","2019-03-23","CHI",21,13.8679260368547
"1419","Rudy Gobert","Utah Jazz","2019-03-25","PHO",27,15.1316082476238
"1420","Rudy Gobert","Utah Jazz","2019-03-27","LAL",22,15.6168152967499
"1421","Rudy Gobert","Utah Jazz","2019-03-29","WAS",13,14.6188854259427
"1422","Rudy Gobert","Utah Jazz","2019-04-01","CHO",18,14.6849276517644
"1423","Rudy Gobert","Utah Jazz","2019-04-03","PHO",17,14.8098846948844
"1424","Rudy Gobert","Utah Jazz","2019-04-05","SAC",17,14.9753908707714
"1425","Rudy Gobert","Utah Jazz","2019-04-07","LAL",21,14.8707271488041
"1427","Russell Westbrook","Oklahoma City Thunder","2018-10-25","BOS",13,28.3547863712676
"1428","Russell Westbrook","Oklahoma City Thunder","2018-10-28","PHO",23,26.6068735775391
"1429","Russell Westbrook","Oklahoma City Thunder","2018-10-30","LAC",34,26.4667075325308
"1430","Russell Westbrook","Oklahoma City Thunder","2018-11-01","CHO",29,27.5341343514516
"1431","Russell Westbrook","Oklahoma City Thunder","2018-11-02","WAS",23,26.5834416911152
"1432","Russell Westbrook","Oklahoma City Thunder","2018-11-05","NOP",17,27.5923483413854
"1433","Russell Westbrook","Oklahoma City Thunder","2018-11-19","SAC",37,27.9676609734221
"1434","Russell Westbrook","Oklahoma City Thunder","2018-11-21","GSW",13,27.5925952793196
"1435","Russell Westbrook","Oklahoma City Thunder","2018-11-23","CHO",32,23.5817327487145
"1436","Russell Westbrook","Oklahoma City Thunder","2018-11-24","DEN",18,26.448488772388
"1437","Russell Westbrook","Oklahoma City Thunder","2018-11-28","CLE",27,27.939044094882
"1438","Russell Westbrook","Oklahoma City Thunder","2018-11-30","ATL",27,27.5859366624375
"1439","Russell Westbrook","Oklahoma City Thunder","2018-12-03","DET",22,24.7791266569849
"1440","Russell Westbrook","Oklahoma City Thunder","2018-12-05","BRK",25,26.5080479628464
"1441","Russell Westbrook","Oklahoma City Thunder","2018-12-07","CHI",28,28.3924419525923
"1442","Russell Westbrook","Oklahoma City Thunder","2018-12-10","UTA",12,25.1541789128554
"1443","Russell Westbrook","Oklahoma City Thunder","2018-12-12","NOP",24,26.9852387258676
"1444","Russell Westbrook","Oklahoma City Thunder","2018-12-14","DEN",15,28.1108282220962
"1445","Russell Westbrook","Oklahoma City Thunder","2018-12-15","LAC",19,22.8798866783459
"1446","Russell Westbrook","Oklahoma City Thunder","2018-12-17","CHI",13,25.576316455585
"1447","Russell Westbrook","Oklahoma City Thunder","2018-12-19","SAC",21,22.1229855260173
"1448","Russell Westbrook","Oklahoma City Thunder","2018-12-22","UTA",8,25.8315766965
"1449","Russell Westbrook","Oklahoma City Thunder","2018-12-23","MIN",25,29.0103823988783
"1450","Russell Westbrook","Oklahoma City Thunder","2018-12-25","HOU",25,27.46657535398
"1451","Russell Westbrook","Oklahoma City Thunder","2018-12-28","PHO",46,26.9589204428718
"1452","Russell Westbrook","Oklahoma City Thunder","2018-12-30","DAL",9,29.0597372589608
"1453","Russell Westbrook","Oklahoma City Thunder","2018-12-31","DAL",32,28.2901927901943
"1454","Russell Westbrook","Oklahoma City Thunder","2019-01-02","LAL",16,27.3155787643332
"1455","Russell Westbrook","Oklahoma City Thunder","2019-01-04","POR",31,26.3136462023422
"1456","Russell Westbrook","Oklahoma City Thunder","2019-01-06","WAS",26,26.4025523617179
"1457","Russell Westbrook","Oklahoma City Thunder","2019-01-08","MIN",27,28.3767960930931
"1458","Russell Westbrook","Oklahoma City Thunder","2019-01-10","SAS",24,27.8439041091942
"1459","Russell Westbrook","Oklahoma City Thunder","2019-01-12","SAS",26,27.3966565467003
